NDVI,NDWI,NDBI,ICE,Clase
0.8507837,-0.7540107,-0.24478178,0.34802425,2
0.8677948,-0.7515497,-0.3434766,0.38663045,2
0.84759915,-0.7238861,-0.344474,0.38236457,2
0.8441345,-0.73814434,-0.3062173,0.3663036,2
0.8379657,-0.7266667,-0.26883036,0.35429862,2
0.82704186,-0.73250896,-0.22306456,0.3339385,2
0.852205,-0.7441077,-0.29526985,0.3658619,2
0.87193066,-0.75967413,-0.3620599,0.39264846,2
0.797272,-0.71079427,-0.2970469,0.34559122,2
0.81117153,-0.73772824,-0.33187932,0.3576039,2
0.8361962,-0.7322687,-0.33478102,0.37207866,2
0.812285,-0.7205505,-0.3011113,0.3523658,2
0.61675125,-0.6015085,-0.1251932,0.22563188,2
0.21594349,-0.3027027,0.024291499,0.040143754,0
0.25587466,-0.30647352,-0.06573117,0.086361974,0
0.34155974,-0.42902207,-0.024114544,0.092209816,0
0.29351184,-0.44700462,0.015288122,0.05276856,0
0.4543339,-0.49164677,-0.056859016,0.1458953,1
0.52308667,-0.4773006,-0.038154773,0.17752965,1
0.3760789,-0.36932516,-0.013163867,0.11812358,1
0.36049107,-0.406809,-0.057241976,0.11605632,1
0.36743605,-0.40693197,-0.015520037,0.10698764,1
0.3271028,-0.37530267,0.10995038,0.055505756,0
0.26607144,-0.3314554,0.0833872,0.041728478,0
0.369863,-0.3897281,0.18612881,0.051147237,0
0.4297376,-0.44746163,0.10803929,0.09296469,0
0.4820071,-0.47527748,0.02043551,0.13981739,1
0.39690107,-0.38534278,0.11580536,0.08664037,0
0.26848766,-0.3041096,0.21678321,0.008386947,0
0.22947873,-0.2881356,0.109375,0.024299748,0
0.201373,-0.27582017,0.09793814,0.016141022,0
0.36882865,-0.3958539,0.02043644,0.099112615,0
0.70051414,-0.6589342,-0.28477785,0.30390358,2
0.78608894,-0.7216971,-0.28858176,0.33527958,2
0.76903766,-0.67545074,-0.32331768,0.34642398,2
0.7901978,-0.6968215,-0.30145335,0.3461706,2
0.75241977,-0.6471152,-0.2123348,0.3104873,2
0.7406932,-0.659223,-0.21017402,0.3015542,2
0.7697228,-0.67451245,-0.16901408,0.30066314,2
0.7952314,-0.6913319,-0.315519,0.354005,2
0.8354816,-0.7412183,-0.40333274,0.39049694,2
0.8440678,-0.7311058,-0.40818638,0.39826867,2
0.82425874,-0.7265306,-0.29829273,0.35631105,2
0.7900056,-0.7144394,-0.21982017,0.318061,2
0.75095785,-0.6977014,-0.28393328,0.32111862,2
0.5556573,-0.5570839,-0.17671518,0.21942644,2
0.45370725,-0.4660984,-0.22857143,0.20220537,2
0.47861096,-0.46973488,-0.09422719,0.17362666,1
0.20812182,-0.32713756,0.06340183,0.019612849,0
0.3378608,-0.3760186,-0.056772463,0.11075841,1
0.42337662,-0.3904218,-0.019060902,0.13932222,1
0.62178826,-0.5478175,-0.2147806,0.2657648,2
0.69237876,-0.59965074,-0.2847125,0.311673,2
0.67113763,-0.57159543,-0.2365374,0.29221094,2
0.59357697,-0.51953536,-0.16165489,0.24137788,2
0.50868165,-0.45443273,-0.033480175,0.17349833,1
0.42207357,-0.399605,0.015740741,0.12639356,1
0.4059406,-0.38496846,-0.0054144105,0.12760092,1
0.4073715,-0.40193236,-0.09716446,0.15244861,1
0.25611445,-0.29434142,-0.06745098,0.08942424,0
0.1375,-0.18122816,0.002529511,0.031745516,0
0.2644628,-0.2816754,-0.05154639,0.09136023,0
0.33226153,-0.3174351,-0.059224542,0.12041111,1
0.23440339,-0.21889952,-0.018745314,0.079045385,0
0.24881996,-0.25644505,0.029095676,0.06439227,0
0.43361473,-0.4130106,-0.07479862,0.15664484,1
0.78141266,-0.6761105,-0.1968032,0.3145252,2
0.8344723,-0.72202426,-0.3608712,0.38109267,2
0.8488972,-0.73110723,-0.39666784,0.39722753,2
0.8239928,-0.72095984,-0.31409112,0.36203176,2
0.7316736,-0.6671105,-0.27950945,0.31626755,2
0.5117324,-0.5265944,-0.07585717,0.17330447,1
0.20556553,-0.3760246,-0.01607717,0.032400995,0
0.18770078,-0.4258953,0.031074503,-0.0006510226,0
0.36436296,-0.5334214,-0.026166903,0.08334727,0
0.67374516,-0.5908257,-0.17858964,0.27228433,2
0.7053353,-0.61820716,-0.18081681,0.28327128,2
0.70527893,-0.6094451,-0.20402756,0.29195872,2
0.6388741,-0.5736869,-0.15602173,0.2515062,2
0.4637224,-0.4180929,-0.039892424,0.16021036,1
0.3466238,-0.34532607,0.011331445,0.10084726,1
0.44955224,-0.4366864,-0.06258205,0.15621346,1
0.52657,-0.50317127,-0.14079422,0.20488903,2
0.6063138,-0.55261385,-0.14931075,0.23742737,2
0.6285593,-0.55835706,-0.1988112,0.2622516,2
0.6115597,-0.55218995,-0.11529412,0.22993009,2
0.6115352,-0.57154673,-0.11633372,0.22635837,2
0.57469547,-0.5382046,-0.10747031,0.2119479,2
0.5773548,-0.55459356,-0.042412516,0.19048244,1
0.4214619,-0.5314158,0.014909287,0.099975005,0
0.17665616,-0.4508914,0.11593917,-0.036631953,0
0.29885057,-0.47800237,0.051868804,0.038264167,0
0.47415066,-0.57124114,-0.041029207,0.13513586,1
0.28317234,-0.49792284,-0.00477707,0.043434724,0
0.33369744,-0.5092707,0.01173614,0.06147373,0
0.6413793,-0.5821462,-0.19748427,0.2635057,2
0.459634,-0.459634,-0.09686552,0.16694985,1
0.28788802,-0.33839342,0.018325215,0.07076776,0
0.39162335,-0.37772396,-0.018116752,0.1257019,1
0.3651376,-0.41337386,0.028213166,0.09143008,0
0.5372298,-0.49068323,0.012345679,0.16677454,1
0.64202076,-0.5837367,-0.10441044,0.23558617,2
0.7014742,-0.65471923,-0.16386555,0.2689529,2
0.6328738,-0.62978953,-0.18501079,0.24598221,2
0.6017442,-0.5532065,-0.029665966,0.19913058,1
0.6412029,-0.5531567,-0.05558026,0.2266442,2
0.589628,-0.51287556,-0.1407767,0.23447189,2
0.43864805,-0.41986948,0.094147585,0.10710585,1
0.6367364,-0.5581577,0.08461362,0.18135257,1
0.77635413,-0.6707751,-0.09989181,0.28398958,2
0.6666667,-0.60341555,-0.15044248,0.25778297,2
0.5373773,-0.4861314,-0.036132317,0.18230206,1
0.5441722,-0.50216657,-0.046804227,0.18569407,1
0.46092185,-0.41828793,-0.006732263,0.14882302,1
0.2806508,-0.32213557,0.13245425,0.03616201,0
0.40895522,-0.38517976,0.13671696,0.08642657,0
0.5420007,-0.4415119,0.05832269,0.16520117,1
0.50869566,-0.43983403,0.019081272,0.16065665,1
0.5701541,-0.58493656,0.05537936,0.15147592,1
0.5387572,-0.5069009,-0.049595807,0.18287717,1
0.4553543,-0.4321451,-0.025755879,0.1489749,1
0.5635562,-0.5347999,-0.010446344,0.17795202,1
0.6795883,-0.5798645,-0.08031774,0.24791658,2
0.6480174,-0.56795865,-0.16557817,0.2600904,2
0.50274104,-0.4580726,-0.035095513,0.17028466,1
0.50945497,-0.4054894,-0.07698413,0.19672485,1
0.3961799,-0.37250152,0.013066202,0.119669795,1
0.6198347,-0.5655759,-0.107950404,0.22918731,2
0.3831539,-0.5627907,0.056587473,0.062042564,0
0.29533115,-0.53145057,-0.015751384,0.046100877,0
0.6083691,-0.6148667,-0.1291902,0.21996829,2
0.7799043,-0.6828772,-0.2601626,0.3314255,2
0.69649035,-0.64722824,-0.22222222,0.2854662,2
0.28483605,-0.5500618,0.043113317,0.019471668,0
0.32300884,-0.5162272,-0.04472397,0.07167617,0
0.3796017,-0.38043478,0.07673667,0.090692885,0
0.3847803,-0.39600217,0.015619048,0.108504,1
0.35577482,-0.32052007,0.07466825,0.09138292,0
0.16138613,-0.299723,0.07254398,-0.0010147274,0
0.4333724,-0.4389957,-0.18647906,0.18483078,1
0.55819476,-0.5084795,-0.021210352,0.18376459,1
0.7188755,-0.66429037,-0.1150673,0.26109987,2
0.8043088,-0.69014084,-0.32717067,0.36227742,2
0.78966457,-0.6995265,-0.24601546,0.32873163,2
0.69129723,-0.6675661,-0.12794305,0.25051832,2
0.19112903,-0.5063743,0.025725594,-0.013428024,0
0.053848933,-0.25365433,0.03219383,-0.033464547,0
0.06666667,-0.14402452,0.2282515,-0.06394702,0
0.06451613,-0.47846067,0.16142695,-0.11186215,0
0.1526456,-0.44811094,0.029953549,-0.02228545,0
0.48067394,-0.5003766,0.036595196,0.1292831,1
0.63952225,-0.64175045,0.05551212,0.1747574,1
0.3994452,-0.46603706,0.25162247,0.03102845,0
0.15833333,-0.33226836,0.37923336,-0.101057015,0
0.045045044,-0.2443385,0.2792544,-0.110121496,0
0.070777245,-0.24545455,0.17895788,-0.06738965,0
0.13033314,-0.29451138,0.29351598,-0.0817905,0
0.1951084,-0.2951807,0.19066441,-0.018681265,0
0.17077045,-0.21416804,0.36424413,-0.066721626,0
0.09238031,-0.338843,0.34239903,-0.124298155,0
0.06472303,-0.2877292,0.28852522,-0.11174189,0
0.102564104,-0.2619767,0.39032528,-0.11821087,0
0.2209782,-0.27038628,0.23344432,-0.013621451,0
0.44094118,-0.39118582,-0.029070744,0.15095465,1
0.41827768,-0.42265314,-0.055419322,0.14123401,1
0.28509533,-0.31822222,-0.06384505,0.09805674,0
0.24476148,-0.25257963,-0.033691224,0.08197218,0
0.2486618,-0.26031435,-0.044363044,0.085576944,0
0.47200978,-0.41696113,-0.012200252,0.15627274,1
0.57488656,-0.54910713,0.017924529,0.17224449,1
0.69080496,-0.6309292,-0.07540703,0.24183875,2
0.731782,-0.6694215,-0.16163483,0.28049716,2
0.7398583,-0.6617466,-0.13936327,0.27938882,2
0.74285716,-0.6624738,-0.20356669,0.30000383,2
0.7682571,-0.6760498,-0.2674926,0.32916635,2
0.8250883,-0.73104316,-0.25098395,0.34163073,2
0.8411001,-0.71958613,-0.32163423,0.37312308,2
0.81448233,-0.70528686,-0.26702884,0.34629244,2
0.7812048,-0.7008744,-0.16832621,0.3009254,2
0.81520116,-0.7023061,-0.2921363,0.35478026,2
0.76084656,-0.66511005,-0.30322412,0.3383685,2
0.6186317,-0.5996712,-0.14118165,0.23173612,2
0.61606425,-0.5780392,-0.15748598,0.23967007,2
0.58312654,-0.5263158,-0.13287956,0.22616398,2
0.5455278,-0.49028748,-0.13390481,0.21487786,2
0.3604061,-0.3858393,-0.07547461,0.12567757,1
0.36257088,-0.307218,-0.09228671,0.14752786,1
0.3735568,-0.33914307,-0.12576313,0.15667872,1
0.3135656,-0.32288167,-0.10611735,0.12404168,1
0.2777573,-0.2591785,-0.0650269,0.106551014,1
0.26927373,-0.23121387,-0.05690805,0.10546651,1
0.28595832,-0.26734006,-0.15673018,0.1365302,1
0.43259558,-0.38791424,-0.12944162,0.17754743,1
0.5344203,-0.52543896,-0.13292092,0.20199864,2
0.5950486,-0.5817624,-0.16368328,0.23027681,2
0.6564258,-0.60100377,-0.18624109,0.26388445,2
0.6598397,-0.6027515,-0.17343406,0.26139978,2
0.6910569,-0.6,-0.2153871,0.2901446,2
0.7210179,-0.635468,-0.20349316,0.2944633,2
0.7642136,-0.66852885,-0.25490198,0.32487163,2
0.81189674,-0.6986532,-0.30953926,0.3590795,2
0.8078868,-0.69961977,-0.2972973,0.35320863,2
0.76501304,-0.67037314,-0.27139366,0.32985,2
0.8003485,-0.6952649,-0.29512894,0.34965998,2
0.8611825,-0.7376,-0.37642586,0.395999,2
0.8748628,-0.74463737,-0.47304872,0.43041855,2
0.85521716,-0.7348273,-0.33934042,0.38244525,2
0.8335435,-0.71766096,-0.24114384,0.3455827,2
0.85148954,-0.7178218,-0.4015483,0.4026449,2
0.85248715,-0.72523963,-0.3881748,0.3976481,2
0.8353934,-0.7236693,-0.292569,0.36073357,2
0.8553731,-0.74242425,-0.4185022,0.40475234,2
0.8282864,-0.71983916,-0.32063818,0.36636683,2
0.8025974,-0.7065574,-0.33675763,0.36101452,2
0.7982906,-0.672496,-0.341409,0.3670688,2
0.80828047,-0.6792518,-0.4309327,0.3975697,2
0.793342,-0.68755084,-0.36537194,0.36877242,2
0.77361566,-0.6676876,-0.39392,0.3714463,2
0.8049822,-0.6695194,-0.45621592,0.40545198,2
0.81212336,-0.6586632,-0.40748897,0.39657572,2
0.8199357,-0.6785291,-0.44905275,0.40897784,2
0.8341463,-0.71038663,-0.4636678,0.41409618,2
0.84483224,-0.70352006,-0.46963218,0.42260176,2
0.83724743,-0.7032911,-0.45848688,0.41551155,2
0.7983084,-0.7009231,-0.37752306,0.37222648,2
0.794155,-0.6829559,-0.35249043,0.36623344,2
0.8215654,-0.679112,-0.42222223,0.40162694,2
0.848,-0.7016575,-0.4386921,0.41527614,2
0.8547486,-0.7238612,-0.43384373,0.4127552,2
0.8636147,-0.7376612,-0.45739326,0.42149308,2
0.8385401,-0.7359813,-0.34267,0.37487477,2
0.8458738,-0.73283964,-0.3448276,0.37981725,2
0.85240644,-0.7311344,-0.40072787,0.4001947,2
0.82398355,-0.7158073,-0.3731112,0.38076368,2
0.82881445,-0.72,-0.36022145,0.37847364,2
0.85148954,-0.73608506,-0.39008513,0.3955533,2
0.8362283,-0.7185988,-0.4169459,0.39947817,2
0.84861976,-0.73578596,-0.36984494,0.38810617,2
0.86088526,-0.74059993,-0.36650082,0.3922729,2
0.84944236,-0.7304348,-0.30791983,0.37101018,2
0.8593449,-0.73717374,-0.29399934,0.3704375,2
0.8576894,-0.7342857,-0.3349828,0.38248238,2
0.8675661,-0.74403185,-0.36997005,0.3959677,2
0.8635063,-0.7464573,-0.35151157,0.38791516,2
0.8528471,-0.7379476,-0.33006737,0.37785423,2
0.8664766,-0.7496659,-0.33310708,0.38323724,2
0.82486963,-0.7430519,-0.25694838,0.34090894,2
0.8220901,-0.71428573,-0.2926671,0.35598803,2
0.8491829,-0.7363653,-0.3659104,0.38709152,2
0.84507865,-0.73146296,-0.42105263,0.40256253,2
0.84894943,-0.72366333,-0.43225807,0.40941948,2
0.83302414,-0.7242583,-0.37916595,0.3854102,2
0.8605799,-0.7446973,-0.4355069,0.41200256,2
0.8677618,-0.76142526,-0.42325145,0.40857127,2
0.84488106,-0.7602368,-0.31879506,0.36603168,2
0.8585121,-0.75064486,-0.33311507,0.3790616,2
0.86787206,-0.75126326,-0.45012823,0.41872185,2
0.86600494,-0.743335,-0.43257585,0.41410822,2
0.8554332,-0.74006736,-0.30045295,0.369839,2
0.85301405,-0.73014647,-0.389904,0.39744893,2
0.8406412,-0.74832064,-0.32924753,0.36943072,2
0.8172069,-0.72194,-0.33908045,0.3659396,2
0.824123,-0.7242789,-0.34705466,0.37132213,2
0.8362069,-0.74366844,-0.2940953,0.35759836,2
0.8419305,-0.7493692,-0.3822894,0.38577825,2
0.82499045,-0.7285559,-0.40884957,0.38943893,2
0.82317597,-0.7163636,-0.35892513,0.3759928,2
0.8408881,-0.7214533,-0.30491802,0.36762878,2
0.8556617,-0.7327259,-0.3656493,0.39098045,2
0.8601076,-0.73944294,-0.39803582,0.40157595,2
0.8378378,-0.71973467,-0.33119383,0.37433013,2
0.8084154,-0.7104149,-0.33223414,0.36179498,2
0.8241578,-0.71693736,-0.37354988,0.38075638,2
0.8219673,-0.71588635,-0.33728364,0.36899146,2
0.8081448,-0.70659834,-0.305669,0.35445344,2
0.773968,-0.6746167,-0.32658568,0.35003635,2
0.7276746,-0.6344626,-0.32384825,0.33409926,2
0.72934973,-0.64102566,-0.29858133,0.32604414,2
0.75234765,-0.6751566,-0.3072662,0.33332238,2
0.6812386,-0.61082023,-0.1921214,0.27609167,2
0.48340082,-0.43292922,-0.18845281,0.21165042,2
0.3649159,-0.33288637,-0.1573279,0.16307905,1
0.38945928,-0.3596785,-0.1675054,0.17304556,1
0.41940138,-0.40571427,-0.14401977,0.17176376,1
0.3900185,-0.36330673,-0.12155108,0.15881322,1
0.357971,-0.34481522,-0.09702912,0.1391312,1
0.28244275,-0.27735537,-0.112102464,0.11938104,1
0.24050634,-0.23826715,-0.098625384,0.10218735,1
0.25007296,-0.21153846,-0.11839186,0.11824634,1
0.24868958,-0.21714447,-0.07387929,0.10307968,1
0.18842106,-0.1748179,-0.09958607,0.089122765,0
0.14750957,-0.14805941,-0.06916555,0.06489257,0
0.1334852,-0.13919415,-0.08788806,0.065270185,0
0.11363637,-0.109272964,-0.07036337,0.056072604,0
0.1133758,-0.11432214,-0.08459152,0.059200928,0
0.12262522,-0.116838485,-0.06699497,0.0580434,0
0.12235192,-0.11130137,-0.06622857,0.058784258,0
0.11881188,-0.11011052,-0.07822284,0.06085069,0
0.13540791,-0.11524164,-0.07601873,0.067461245,0
0.13356164,-0.11729958,-0.07707952,0.06644476,0
0.13751088,-0.11614005,-0.07065329,0.066723414,0
0.15200722,-0.12859036,-0.09696124,0.07937391,0
0.16493313,-0.14956012,-0.056010775,0.069357775,0
0.17471325,-0.16200528,-0.07611484,0.07779002,0
0.16444917,-0.14614981,-0.072943486,0.074877664,0
0.17564656,-0.1460084,-0.106210396,0.090484716,0
0.19179207,-0.15851064,-0.10530322,0.09578487,0
0.22241479,-0.18742986,-0.16152051,0.12217758,1
0.3168118,-0.2683871,-0.12551881,0.14238413,1
0.46178344,-0.3846154,-0.19027552,0.2110513,2
0.51907414,-0.45723686,-0.17312148,0.22002615,2
0.4729003,-0.4337495,-0.17861281,0.2032841,2
0.49085122,-0.43217424,-0.20340343,0.22001179,2
0.4667168,-0.4391144,-0.2117446,0.2090589,2
0.50210327,-0.4728159,-0.21515855,0.22103602,2
0.6106268,-0.5354175,-0.26363784,0.27732125,2
0.60916615,-0.50955415,-0.25293243,0.27855197,2
0.49149424,-0.4240562,-0.18936755,0.21774614,2
0.36507937,-0.3408402,-0.16676088,0.1643999,1
0.401092,-0.35115433,-0.16786277,0.18067396,1
0.41908714,-0.3528481,-0.17992064,0.19295014,1
0.41356084,-0.3746725,-0.11769927,0.1671557,1
0.41013333,-0.39011568,-0.031000195,0.13634358,1
0.4934924,-0.48343658,-0.06311523,0.16899344,1
0.59434474,-0.53870374,-0.094234,0.21770182,2
0.4537246,-0.4885871,-0.082807906,0.15398724,1
0.39334863,-0.43744454,-0.053772766,0.12531725,1
0.33677566,-0.39104477,-0.0006441915,0.09037214,0
0.32636213,-0.39710146,-0.017521638,0.089017265,0
0.38149974,-0.38833883,-0.03697617,0.12417495,1
0.40785497,-0.3739558,-0.08793774,0.15551765,1
0.38886198,-0.35795453,-0.106481485,0.15478453,1
0.38976744,-0.37190083,-0.12669684,0.1585126,1
0.3846154,-0.3833635,-0.10749186,0.14788255,1
0.39887112,-0.39101964,-0.09338235,0.14924634,1
0.4749499,-0.43399903,-0.09117865,0.17802873,1
0.52753705,-0.48639825,-0.054012347,0.18269257,1
0.58987343,-0.5575397,-0.14787059,0.22778995,2
0.5940171,-0.5481193,-0.12285983,0.22424263,2
0.56908214,-0.5291902,-0.024821203,0.18614939,1
0.67139107,-0.61296856,-0.15739731,0.26032102,2
0.69003516,-0.6344671,-0.22252375,0.2848813,2
0.7528922,-0.66798764,-0.24605264,0.31666437,2
0.7954223,-0.7003645,-0.3275423,0.35590094,2
0.80932206,-0.7122807,-0.39069074,0.3794121,2
0.7625289,-0.7066069,-0.34115577,0.3422898,2
0.73571426,-0.669386,-0.2676883,0.3142864,2
0.6894075,-0.62873214,-0.24718356,0.2931124,2
0.6343737,-0.58303887,-0.27918783,0.28433543,2
0.5640257,-0.5134687,-0.23649907,0.25026885,2
0.4258912,-0.39321724,-0.14825307,0.17877807,1
0.27292818,-0.2821369,-0.03690369,0.091107816,0
0.38258576,-0.3703825,0.010387158,0.11410024,1
0.41061622,-0.39067668,-0.047575895,0.14144555,1
0.19763695,-0.18806607,-0.029547554,0.07006953,0
0.18231441,-0.19867183,-0.12989046,0.090389974,0
0.5270655,-0.46949965,-0.12486883,0.20709348,2
0.77368087,-0.66766286,-0.34945586,0.3581446,2
0.7927664,-0.6817973,-0.46339518,0.39904228,2
0.77022976,-0.65839964,-0.419019,0.37914065,2
0.7459397,-0.6520307,-0.3494732,0.34740567,2
0.7897898,-0.6836158,-0.37295553,0.3700584,2
0.52965575,-0.46117273,-0.19584955,0.2313482,2
0.49823323,-0.46712804,-0.08957416,0.18256326,1
0.4854586,-0.47637576,-0.051881187,0.16301851,1
0.4967978,-0.449712,-0.15495941,0.20494433,2
0.5317521,-0.46666667,-0.17247438,0.22428504,2
0.6010017,-0.5174051,-0.15160613,0.24250166,2
0.538108,-0.4951601,-0.06581741,0.1897672,1
0.4135995,-0.38678092,-0.12568305,0.16714847,1
0.3551854,-0.342918,-0.043658182,0.122106545,1
0.37214136,-0.29666013,-0.06645122,0.14667402,1
0.26113117,-0.24910608,-0.023104459,0.087675706,0
0.20065041,-0.16946468,-0.10307738,0.097355485,0
0.1998783,-0.15625916,-0.06565793,0.088384695,0
0.19585185,-0.1627773,-0.07712837,0.08850898,0
0.20190589,-0.1644547,-0.089044794,0.094775446,0
0.2080292,-0.16823529,-0.08111051,0.094700694,0
0.24395029,-0.20341665,-0.14543812,0.12492325,1
0.34339622,-0.27294397,-0.06057597,0.1352821,1
0.41512427,-0.37090164,-0.085818626,0.1591274,1
0.43492407,-0.4059511,-0.08022045,0.16033794,1
0.43814155,-0.40921122,-0.09818482,0.16668397,1
0.38183695,-0.36146417,-0.10115132,0.14897104,1
0.3267974,-0.30307198,-0.10091032,0.1330574,1
0.301085,-0.2757092,-0.10713599,0.12754145,1
0.30107528,-0.2822736,-0.12605754,0.13190018,1
0.3419355,-0.33488914,-0.050987598,0.119286194,1
0.4026704,-0.38131487,-0.036075786,0.13589497,1
0.44940478,-0.47129908,-0.0239159,0.13761733,1
0.35479715,-0.34183672,0.029744063,0.10010801,1
0.28336754,-0.26968005,-0.056412425,0.104671486,1
0.2193092,-0.21425611,-0.022509161,0.073556125,0
0.19030125,-0.18899083,-0.07267009,0.079153486,0
0.19914953,-0.18945518,-0.054041427,0.077896155,0
0.19848119,-0.20096852,-0.066830546,0.07909606,0
0.17271589,-0.1564332,-0.046050794,0.06888654,0
0.17977199,-0.17087322,-0.0829085,0.0805839,0
0.19621749,-0.15822604,-0.03331206,0.07645716,0
0.18868443,-0.17258196,-0.06666667,0.079825826,0
0.17874396,-0.15883905,-0.039157696,0.06935148,0
0.17343372,-0.15510853,-0.035964392,0.06648447,0
0.18121518,-0.169732,-0.034266464,0.06694113,0
0.18530267,-0.16528067,-0.037842844,0.07094806,0
0.18306822,-0.1754621,-0.045010716,0.0699449,0
0.21422169,-0.20700921,-0.0066881347,0.06771544,0
0.23620026,-0.2294925,-0.0043019163,0.07349221,0
0.20824362,-0.20787208,-0.014069962,0.066768385,0
0.19763313,-0.18883994,-0.010736579,0.06426955,0
0.19536231,-0.19121894,-0.020034628,0.065447755,0
0.18906984,-0.192031,-0.023156395,0.06307564,0
0.20365395,-0.18738404,-0.042709183,0.07716292,0
0.23112392,-0.22022279,-0.032632343,0.081307106,0
0.23536299,-0.22817229,-0.02651423,0.08000131,0
0.22762148,-0.21212122,-0.053273194,0.08736846,0
0.23502825,-0.21579532,-0.059236825,0.09212611,0
0.24245039,-0.22102883,-0.06574565,0.09674312,0
0.24918519,-0.23130842,-0.053604897,0.09441238,0
0.26777324,-0.2501544,-0.057057057,0.10097285,1
0.28363046,-0.2720848,-0.046096947,0.10122735,1
0.2792208,-0.27839065,-0.05644188,0.10086483,1
0.25940338,-0.26185834,-0.049304336,0.09212132,0
0.2540132,-0.23229198,-0.05035592,0.09565499,0
0.24795145,-0.22966507,-0.06611356,0.09787678,0
0.21031518,-0.1935575,-0.037965354,0.077835694,0
0.17223105,-0.15569489,-0.061038494,0.0732881,0
0.1534233,-0.13582677,-0.045526613,0.06320428,0
0.1398568,-0.11276794,-0.0625139,0.066128984,0
0.14422159,-0.12067353,-0.05515799,0.06452349,0
0.14160156,-0.11919579,-0.042935207,0.059842184,0
0.12687969,-0.107621245,-0.04431138,0.05520901,0
0.113739766,-0.09825034,-0.0546042,0.053601075,0
0.092235096,-0.08571429,-0.045048743,0.042489313,0
0.08734694,-0.06773547,-0.067628495,0.050414924,0
0.08530236,-0.06441477,-0.059835743,0.04771895,0
0.09061619,-0.06866614,-0.05946792,0.049415242,0
0.09367494,-0.07516725,-0.06802189,0.052210588,0
0.087872766,-0.0658356,-0.06875,0.05139426,0
0.0896,-0.07159717,-0.06033476,0.048580993,0
0.088188976,-0.07214896,-0.067593664,0.049942795,0
0.082271144,-0.06539924,-0.057358492,0.04526327,0
0.079305135,-0.06245353,-0.06721434,0.047326162,0
0.08423006,-0.065645516,-0.0697419,0.049908496,0
0.0874722,-0.072760515,-0.07178082,0.050718244,0
0.08739308,-0.07737657,-0.06920194,0.048981808,0
0.100979656,-0.090705484,-0.068861455,0.053007167,0
0.11015288,-0.0942813,-0.0806067,0.06040219,0
0.12347685,-0.10906175,-0.068882234,0.060590744,0
0.14871795,-0.12846348,-0.09379451,0.07680464,0
0.1786893,-0.16604477,-0.057753332,0.0734617,0
0.23605604,-0.2215256,-0.08567449,0.09942525,0
0.28255814,-0.27183625,-0.056766465,0.10394176,1
0.3606771,-0.32951653,-0.108459294,0.14697303,1
0.3902439,-0.36526945,-0.099383876,0.15188321,1
0.49797273,-0.45872217,-0.20539819,0.21886139,2
0.6432798,-0.5934426,-0.18410233,0.25818208,2
0.7301808,-0.6484099,-0.26379952,0.31454828,2
0.7687345,-0.674812,-0.24224469,0.32207826,2
0.80397934,-0.7207123,-0.2982146,0.3473116,2
0.8075717,-0.7408267,-0.3075179,0.34787586,2
0.7881603,-0.72717947,-0.24028724,0.32073045,2
0.75635314,-0.6963563,-0.23804247,0.31031805,2
0.6959608,-0.6483464,-0.22684611,0.28636497,2
0.76338965,-0.6967476,-0.2583659,0.31985506,2
0.80159754,-0.72047246,-0.23033608,0.3258051,2
0.79242855,-0.71767026,-0.22816305,0.32112914,2
0.77281946,-0.6807692,-0.2168465,0.31530982,2
0.794971,-0.7121771,-0.24521972,0.328616,2
0.805255,-0.73440814,-0.32254934,0.35251066,2
0.7127142,-0.7167091,-0.3181374,0.3084565,2
0.61107266,-0.61218834,-0.24803431,0.25750896,2
0.6262534,-0.58542544,-0.25811002,0.27347463,2
0.6754935,-0.6025789,-0.2227688,0.2840616,2
0.6350915,-0.585595,-0.15733333,0.24762674,2
0.54651463,-0.5112687,-0.14307603,0.21392639,2
0.53594774,-0.51776105,-0.11528574,0.19900738,1
0.7114329,-0.66569483,-0.23065877,0.2917751,2
0.8390411,-0.7246086,-0.33436868,0.37490943,2
0.8463962,-0.7337278,-0.3653706,0.38606372,2
0.82689077,-0.7240285,-0.33231193,0.36833325,2
0.7627965,-0.7286268,-0.24131869,0.3080685,2
0.6210705,-0.5986594,-0.19156909,0.2482741,2
0.44987893,-0.44289157,-0.016983695,0.14145626,1
0.577717,-0.535334,-0.04582921,0.19554047,1
0.64629024,-0.6014526,-0.078074865,0.22627707,2
0.61403507,-0.6012953,-0.13466227,0.22715716,2
0.5369633,-0.56891096,-0.018331133,0.1601988,1
0.42427933,-0.5702775,-0.023486506,0.10513011,1
0.60593057,-0.58064514,-0.119543046,0.22269917,2
0.62148964,-0.5822081,-0.10344828,0.22533768,2
0.48724556,-0.53388256,-0.018528322,0.14240476,1
0.46948355,-0.5048077,0.052412488,0.11805649,1
0.43717206,-0.41798365,0.046187684,0.12113299,1
0.36932123,-0.3781603,0.053914327,0.092854254,0
0.3605108,-0.5329275,0.04334312,0.06066696,0
0.4814815,-0.57894737,-0.05312647,0.14088921,1
0.6440752,-0.6040956,-0.1684276,0.25174677,2
0.6208791,-0.5881561,-0.13899614,0.23450717,2
0.58802176,-0.59707963,-0.11571565,0.20930965,2
0.61480236,-0.5705522,-0.16117327,0.24164273,2
0.60070515,-0.5641688,-0.07217712,0.20917195,2
0.5859718,-0.53295666,-0.017659009,0.19169226,1
0.4312115,-0.420999,0.031103387,0.12207494,1
